

gen best mean std sigma_prime mutation_r crossover_r
40 87.267729 34.425135 21.805742 0.383309 0.16 0.89
41 87.267729 34.425135 21.805742 0.423526 0.18 0.92
42 87.267729 34.425135 21.805742 0.435784 0.2 0.95
43 87.267729 34.425135 21.805742 0.48627 0.22 0.98
44 87.267729 34.425135 21.805742 0.520752 0.24 1.01
45 87.267729 34.425135 21.805742 0.557068 0.26 1.04
46 87.267729 34.425135 21.805742 0.562131 0.28 1.07
47 88.052892 38.11324 22.823143 0.579061 0.1 0.8
48 88.052892 38.11324 22.823143 0.650907 0.12 0.83
49 88.052892 38.11324 22.823143 0.709163 0.14 0.86
50 88.052892 38.11324 22.823143 0.731582 0.16 0.89
51 88.052892 38.11324 22.823143 0.688052 0.18 0.92
52 88.052892 38.11324 22.823143 0.676408 0.2 0.95
53 88.052892 38.11324 22.823143 0.704144 0.22 0.98
54 88.052892 38.11324 22.823143 0.704831 0.24 1.01
55 88.052892 38.11324 22.823143 0.707643 0.26 1.04
56 88.052892 38.11324 22.823143 0.718062 0.28 1.07
57 88.052892 38.11324 22.823143 0.879223 0.31 1.12
58 88.052892 38.11324 22.823143 0.979347 0.34 1.17
59 88.052892 38.11324 22.823143 1.033374 0.37 1.22
60 88.052892 38.11324 22.823143 1.067979 0.4 1.27
61 88.052892 38.11324 22.823143 1.086852 0.43 1.32
62 88.052892 38.11324 22.823143 1.239982 0.46 1.37
63 88.052892 38.11324 22.823143 1.376283 0.49 1.42
64 88.052892 38.11324 22.823143 1.522601 0.52 1.47
65 88.052892 38.11324 22.823143 1.51157 0.55 1.52
66 88.052892 38.11324 22.823143 1.506283 0.58 1.57
67 88.052892 38.11324 22.823143 0.05 0.1 0.8
68 88.052892 38.11324 22.823143 0.076608 0.12 0.83
69 88.052892 38.11324 22.823143 0.105189 0.14 0.86
70 88.052892 38.11324 22.823143 0.13705 0.16 0.89
71 88.052892 38.11324 22.823143 0.176247 0.18 0.92
72 88.052892 38.11324 22.823143 0.202542 0.2 0.95
73 88.052892 38.11324 22.823143 0.199255 0.22 0.98
74 88.052892 38.11324 22.823143 0.232095 0.24 1.01
75 88.052892 38.11324 22.823143 0.291134 0.26 1.04
76 88.052892 38.11324 22.823143 0.272849 0.28 1.07
77 88.052892 38.11324 22.823143 0.345342 0.31 1.12
78 88.052892 38.11324 22.823143 0.4192 0.34 1.17
79 88.052892 38.11324 22.823143 0.517015 0.37 1.22
80 88.052892 38.11324 22.823143 0.521753 0.4 1.27
81 88.052892 38.11324 22.823143 0.610224 0.43 1.32
82 88.052892 38.11324 22.823143 0.6926 0.46 1.37
83 88.052892 38.11324 22.823143 0.806428 0.49 1.42
84 88.052892 38.11324 22.823143 0.783586 0.52 1.47
85 88.052892 38.11324 22.823143 0.954054 0.55 1.52
86 88.052892 38.11324 22.823143 0.969913 0.58 1.57
87 88.052892 38.11324 22.823143 0.05 0.1 0.8
88 88.052892 38.11324 22.823143 0.078554 0.12 0.83
89 88.052892 38.11324 22.823143 0.109407 0.14 0.86
90 88.052892 38.11324 22.823143 0.1348 0.16 0.89
91 88.052892 38.11324 22.823143 0.165194 0.18 0.92
92 88.052892 38.11324 22.823143 0.191565 0.2 0.95
93 88.052892 38.11324 22.823143 0.219858 0.22 0.98
94 88.052892 38.11324 22.823143 0.253434 0.24 1.01
95 88.052892 38.11324 22.823143 0.276102 0.26 1.04
96 88.052892 38.11324 22.823143 0.290551 0.28 1.07
97 88.052892 38.11324 22.823143 0.356711 0.31 1.12
98 88.052892 38.11324 22.823143 0.426792 0.34 1.17
99 88.052892 38.11324 22.823143 0.483543 0.37 1.22
